ID	xref	prefLabel
http://purl.obolibrary.org/obo/NCBITaxon_7742		Vertebrata <vertebrates>
http://purl.obolibrary.org/obo/NCBITaxon_7776		Gnathostomata <vertebrates>
http://purl.obolibrary.org/obo/NCBITaxon_8287		Sarcopterygii
http://purl.obolibrary.org/obo/NCBITaxon_862507		Mus <subgenus>
http://purl.obolibrary.org/obo/NCBITaxon_89593		Craniata <chordates>
http://purl.obolibrary.org/obo/NCBITaxon_9347		Eutheria
http://purl.obolibrary.org/obo/NCBITaxon_9443		Primates
http://purl.obolibrary.org/obo/NCBITaxon_9526		Catarrhini
http://purl.obolibrary.org/obo/NCBITaxon_9604		Hominidae
http://purl.obolibrary.org/obo/NCBITaxon_9605		Homo
http://purl.obolibrary.org/obo/NCBITaxon_9606		Homo sapiens
http://purl.obolibrary.org/obo/NCBITaxon_9989		Rodentia
http://purl.obolibrary.org/obo/UBERON_0000000		processual entity
http://purl.obolibrary.org/obo/UBERON_0000005		chemosensory organ
http://purl.obolibrary.org/obo/UBERON_0000006		islet of Langerhans
http://purl.obolibrary.org/obo/UBERON_0000007		pituitary gland
http://purl.obolibrary.org/obo/UBERON_0000009		submucosa
http://purl.obolibrary.org/obo/UBERON_0000010		peripheral nervous system
http://purl.obolibrary.org/obo/UBERON_0000011		parasympathetic nervous system
http://purl.obolibrary.org/obo/UBERON_0000012		somatic nervous system
http://purl.obolibrary.org/obo/UBERON_0000013		sympathetic nervous system
http://purl.obolibrary.org/obo/UBERON_0000014		zone of skin
http://purl.obolibrary.org/obo/UBERON_0000015		non-material anatomical boundary
http://purl.obolibrary.org/obo/UBERON_0000016		endocrine pancreas
http://purl.obolibrary.org/obo/UBERON_0000017		exocrine pancreas
http://purl.obolibrary.org/obo/UBERON_0000019		camera-type eye
http://purl.obolibrary.org/obo/UBERON_0000020		sense organ
http://purl.obolibrary.org/obo/UBERON_0000025		tube
http://purl.obolibrary.org/obo/UBERON_0000026		appendage
http://purl.obolibrary.org/obo/UBERON_0000030		lamina propria
http://purl.obolibrary.org/obo/UBERON_0000031		lamina propria of trachea
http://purl.obolibrary.org/obo/UBERON_0000033		head
http://purl.obolibrary.org/obo/UBERON_0000042		serous membrane
http://purl.obolibrary.org/obo/UBERON_0000043		tendon
http://purl.obolibrary.org/obo/UBERON_0000045		ganglion
http://purl.obolibrary.org/obo/UBERON_0000047		simple eye
http://purl.obolibrary.org/obo/UBERON_0000052		fornix of brain
http://purl.obolibrary.org/obo/UBERON_0000055		vessel
http://purl.obolibrary.org/obo/UBERON_0000058		duct
http://purl.obolibrary.org/obo/UBERON_0000059		large intestine
http://purl.obolibrary.org/obo/UBERON_0000060		anatomical wall
http://purl.obolibrary.org/obo/UBERON_0000061		anatomical structure
http://purl.obolibrary.org/obo/UBERON_0000062		organ
http://purl.obolibrary.org/obo/UBERON_0000063		organ subunit
http://purl.obolibrary.org/obo/UBERON_0000064		organ part
http://purl.obolibrary.org/obo/UBERON_0000065		respiratory tract
http://purl.obolibrary.org/obo/UBERON_0000066		fully formed stage
http://purl.obolibrary.org/obo/UBERON_0000068		embryo stage
http://purl.obolibrary.org/obo/UBERON_0000071		death stage
http://purl.obolibrary.org/obo/UBERON_0000072		proximo-distal subdivision of respiratory tract
http://purl.obolibrary.org/obo/UBERON_0000073		regional part of nervous system
http://purl.obolibrary.org/obo/UBERON_0000075		subdivision of skeletal system
http://purl.obolibrary.org/obo/UBERON_0000076		external ectoderm
http://purl.obolibrary.org/obo/UBERON_0000077		mixed endoderm/mesoderm-derived structure
http://purl.obolibrary.org/obo/UBERON_0000078		mixed ectoderm/mesoderm/endoderm-derived structure
http://purl.obolibrary.org/obo/UBERON_0000085		morula
http://purl.obolibrary.org/obo/UBERON_0000086		zona pellucida
http://purl.obolibrary.org/obo/UBERON_0000087		inner cell mass
http://purl.obolibrary.org/obo/UBERON_0000088		trophoblast
http://purl.obolibrary.org/obo/UBERON_0000091		bilaminar disc
http://purl.obolibrary.org/obo/UBERON_0000092		post-embryonic stage
http://purl.obolibrary.org/obo/UBERON_0000093		sulcus
http://purl.obolibrary.org/obo/UBERON_0000094		membrane organ
http://purl.obolibrary.org/obo/UBERON_0000095		cardiac neural crest
http://purl.obolibrary.org/obo/UBERON_0000101		lobe of lung
http://purl.obolibrary.org/obo/UBERON_0000102		lung vasculature
http://purl.obolibrary.org/obo/UBERON_0000104		life cycle
http://purl.obolibrary.org/obo/UBERON_0000105		life cycle stage
http://purl.obolibrary.org/obo/UBERON_0000106		zygote stage
http://purl.obolibrary.org/obo/UBERON_0000107		cleavage stage
http://purl.obolibrary.org/obo/UBERON_0000108		blastula stage
http://purl.obolibrary.org/obo/UBERON_0000109		gastrula stage
http://purl.obolibrary.org/obo/UBERON_0000110		neurula stage
http://purl.obolibrary.org/obo/UBERON_0000111		organogenesis stage
http://purl.obolibrary.org/obo/UBERON_0000114		lung connective tissue
http://purl.obolibrary.org/obo/UBERON_0000115		lung epithelium
http://purl.obolibrary.org/obo/UBERON_0000117		respiratory tube
http://purl.obolibrary.org/obo/UBERON_0000118		lung bud
http://purl.obolibrary.org/obo/UBERON_0000119		cell layer
http://purl.obolibrary.org/obo/UBERON_0000120		blood brain barrier
http://purl.obolibrary.org/obo/UBERON_0000122		neuron projection bundle
http://purl.obolibrary.org/obo/UBERON_0000125		neural nucleus
http://purl.obolibrary.org/obo/UBERON_0000126		cranial nerve nucleus
http://purl.obolibrary.org/obo/UBERON_0000127		facial nucleus
http://purl.obolibrary.org/obo/UBERON_0000128		olivary body
http://purl.obolibrary.org/obo/UBERON_0000153		anterior region of body
http://purl.obolibrary.org/obo/UBERON_0000154		posterior region of body
http://purl.obolibrary.org/obo/UBERON_0000158		membranous layer
http://purl.obolibrary.org/obo/UBERON_0000159		anal canal
http://purl.obolibrary.org/obo/UBERON_0000160		intestine
http://purl.obolibrary.org/obo/UBERON_0000161		orifice
http://purl.obolibrary.org/obo/UBERON_0000162		cloaca
http://purl.obolibrary.org/obo/UBERON_0000163		embryonic cloaca
http://purl.obolibrary.org/obo/UBERON_0000165		mouth
http://purl.obolibrary.org/obo/UBERON_0000166		oral opening
http://purl.obolibrary.org/obo/UBERON_0000167		oral cavity
http://purl.obolibrary.org/obo/UBERON_0000168		proximal-distal subdivision of colon
http://purl.obolibrary.org/obo/UBERON_0000170		pair of lungs
http://purl.obolibrary.org/obo/UBERON_0000171		respiration organ
http://purl.obolibrary.org/obo/UBERON_0000174		excreta
http://purl.obolibrary.org/obo/UBERON_0000178		blood
http://purl.obolibrary.org/obo/UBERON_0000179		haemolymphatic fluid
http://purl.obolibrary.org/obo/UBERON_0000200		gyrus
http://purl.obolibrary.org/obo/UBERON_0000201		endothelial blood brain barrier
http://purl.obolibrary.org/obo/UBERON_0000202		glial blood brain barrier
http://purl.obolibrary.org/obo/UBERON_0000203		pallium
http://purl.obolibrary.org/obo/UBERON_0000204		ventral part of telencephalon
http://purl.obolibrary.org/obo/UBERON_0000209		tetrapod frontal bone
http://purl.obolibrary.org/obo/UBERON_0000220		atlanto-occipital joint
http://purl.obolibrary.org/obo/UBERON_0000304		tendon sheath
http://purl.obolibrary.org/obo/UBERON_0000307		blastula
http://purl.obolibrary.org/obo/UBERON_0000315		subarachnoid space
http://purl.obolibrary.org/obo/UBERON_0000317		colonic mucosa
http://purl.obolibrary.org/obo/UBERON_0000320		duodenal mucosa
http://purl.obolibrary.org/obo/UBERON_0000325		gastric gland
http://purl.obolibrary.org/obo/UBERON_0000326		pancreatic juice
http://purl.obolibrary.org/obo/UBERON_0000328		gut wall
http://purl.obolibrary.org/obo/UBERON_0000333		intestinal gland
http://purl.obolibrary.org/obo/UBERON_0000344		mucosa
http://purl.obolibrary.org/obo/UBERON_0000349		limbic system
http://purl.obolibrary.org/obo/UBERON_0000353		parenchyma
http://purl.obolibrary.org/obo/UBERON_0000355		pharyngeal mucosa
http://purl.obolibrary.org/obo/UBERON_0000358		blastocyst
http://purl.obolibrary.org/obo/UBERON_0000369		corpus striatum
http://purl.obolibrary.org/obo/UBERON_0000373		tapetum of corpus callosum
http://purl.obolibrary.org/obo/UBERON_0000375		mandibular nerve
http://purl.obolibrary.org/obo/UBERON_0000377		maxillary nerve
http://purl.obolibrary.org/obo/UBERON_0000378		tongue muscle
http://purl.obolibrary.org/obo/UBERON_0000379		tracheal mucosa
http://purl.obolibrary.org/obo/UBERON_0000383		musculature of body
http://purl.obolibrary.org/obo/UBERON_0000389		lens cortex
http://purl.obolibrary.org/obo/UBERON_0000390		lens nucleus
http://purl.obolibrary.org/obo/UBERON_0000391		leptomeninx
http://purl.obolibrary.org/obo/UBERON_0000395		cochlear ganglion
http://purl.obolibrary.org/obo/UBERON_0000397		colonic epithelium
http://purl.obolibrary.org/obo/UBERON_0000409		serous gland
http://purl.obolibrary.org/obo/UBERON_0000411		visual cortex
http://purl.obolibrary.org/obo/UBERON_0000414		mucous gland
http://purl.obolibrary.org/obo/UBERON_0000415		artery wall
http://purl.obolibrary.org/obo/UBERON_0000432		endopeduncular nucleus
http://purl.obolibrary.org/obo/UBERON_0000435		lateral tuberal nucleus
http://purl.obolibrary.org/obo/UBERON_0000439		arachnoid trabecula
http://purl.obolibrary.org/obo/UBERON_0000440		trabecula
http://purl.obolibrary.org/obo/UBERON_0000446		septum of telencephalon
http://purl.obolibrary.org/obo/UBERON_0000451		prefrontal cortex
http://purl.obolibrary.org/obo/UBERON_0000454		cerebral subcortex
http://purl.obolibrary.org/obo/UBERON_0000456		secretion of exocrine gland
http://purl.obolibrary.org/obo/UBERON_0000457		cavernous artery
http://purl.obolibrary.org/obo/UBERON_0000463		organism substance
http://purl.obolibrary.org/obo/UBERON_0000464		anatomical space
http://purl.obolibrary.org/obo/UBERON_0000465		material anatomical entity
http://purl.obolibrary.org/obo/UBERON_0000466		immaterial anatomical entity
http://purl.obolibrary.org/obo/UBERON_0000467		anatomical system
http://purl.obolibrary.org/obo/UBERON_0000468		multicellular organism
http://purl.obolibrary.org/obo/UBERON_0000471		compound organ component
http://purl.obolibrary.org/obo/UBERON_0000474		female reproductive system
http://purl.obolibrary.org/obo/UBERON_0000475		organism subdivision
http://purl.obolibrary.org/obo/UBERON_0000476		acellular anatomical structure
http://purl.obolibrary.org/obo/UBERON_0000477		anatomical cluster
http://purl.obolibrary.org/obo/UBERON_0000478		extraembryonic structure
http://purl.obolibrary.org/obo/UBERON_0000479		tissue
http://purl.obolibrary.org/obo/UBERON_0000481		multi-tissue structure
http://purl.obolibrary.org/obo/UBERON_0000483		epithelium
http://purl.obolibrary.org/obo/UBERON_0000484		simple cuboidal epithelium
http://purl.obolibrary.org/obo/UBERON_0000485		simple columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0000486		multilaminar epithelium
http://purl.obolibrary.org/obo/UBERON_0000487		simple squamous epithelium
http://purl.obolibrary.org/obo/UBERON_0000488		atypical epithelium
http://purl.obolibrary.org/obo/UBERON_0000489		cavitated compound organ
http://purl.obolibrary.org/obo/UBERON_0000490		unilaminar epithelium
http://purl.obolibrary.org/obo/UBERON_0000908		hippocampal commissure
http://purl.obolibrary.org/obo/UBERON_0000912		mucus
http://purl.obolibrary.org/obo/UBERON_0000915		thoracic segment of trunk
http://purl.obolibrary.org/obo/UBERON_0000916		abdomen
http://purl.obolibrary.org/obo/UBERON_0000922		embryo
http://purl.obolibrary.org/obo/UBERON_0000923		germ layer
http://purl.obolibrary.org/obo/UBERON_0000924		ectoderm
http://purl.obolibrary.org/obo/UBERON_0000925		endoderm
http://purl.obolibrary.org/obo/UBERON_0000926		mesoderm
http://purl.obolibrary.org/obo/UBERON_0000930		stomodeum
http://purl.obolibrary.org/obo/UBERON_0000931		proctodeum
http://purl.obolibrary.org/obo/UBERON_0000935		anterior commissure
http://purl.obolibrary.org/obo/UBERON_0000936		posterior commissure
http://purl.obolibrary.org/obo/UBERON_0000941		cranial nerve II
http://purl.obolibrary.org/obo/UBERON_0000945		stomach
http://purl.obolibrary.org/obo/UBERON_0000947		aorta
http://purl.obolibrary.org/obo/UBERON_0000948		heart
http://purl.obolibrary.org/obo/UBERON_0000949		endocrine system
http://purl.obolibrary.org/obo/UBERON_0000955		brain
http://purl.obolibrary.org/obo/UBERON_0000956		cerebral cortex
http://purl.obolibrary.org/obo/UBERON_0000957		lamina
http://purl.obolibrary.org/obo/UBERON_0000959		optic chiasma
http://purl.obolibrary.org/obo/UBERON_0000962		nerve of cervical vertebra
http://purl.obolibrary.org/obo/UBERON_0000964		cornea
http://purl.obolibrary.org/obo/UBERON_0000965		lens of camera-type eye
http://purl.obolibrary.org/obo/UBERON_0000966		retina
http://purl.obolibrary.org/obo/UBERON_0000970		eye
http://purl.obolibrary.org/obo/UBERON_0000974		neck
http://purl.obolibrary.org/obo/UBERON_0000977		pleura
http://purl.obolibrary.org/obo/UBERON_0000982		skeletal joint
http://purl.obolibrary.org/obo/UBERON_0000988		pons
http://purl.obolibrary.org/obo/UBERON_0000990		reproductive system
http://purl.obolibrary.org/obo/UBERON_0000991		gonad
http://purl.obolibrary.org/obo/UBERON_0000992		ovary
http://purl.obolibrary.org/obo/UBERON_0001003		skin epidermis
http://purl.obolibrary.org/obo/UBERON_0001004		respiratory system
http://purl.obolibrary.org/obo/UBERON_0001005		respiratory airway
http://purl.obolibrary.org/obo/UBERON_0001007		digestive system
http://purl.obolibrary.org/obo/UBERON_0001008		renal system
http://purl.obolibrary.org/obo/UBERON_0001009		circulatory system
http://purl.obolibrary.org/obo/UBERON_0001013		adipose tissue
http://purl.obolibrary.org/obo/UBERON_0001015		musculature
http://purl.obolibrary.org/obo/UBERON_0001016		nervous system
http://purl.obolibrary.org/obo/UBERON_0001017		central nervous system
http://purl.obolibrary.org/obo/UBERON_0001018		axon tract
http://purl.obolibrary.org/obo/UBERON_0001019		nerve fasciculus
http://purl.obolibrary.org/obo/UBERON_0001020		nervous system commissure
http://purl.obolibrary.org/obo/UBERON_0001021		nerve
http://purl.obolibrary.org/obo/UBERON_0001027		sensory nerve
http://purl.obolibrary.org/obo/UBERON_0001032		sensory system
http://purl.obolibrary.org/obo/UBERON_0001033		gustatory system
http://purl.obolibrary.org/obo/UBERON_0001040		yolk sac
http://purl.obolibrary.org/obo/UBERON_0001041		foregut
http://purl.obolibrary.org/obo/UBERON_0001042		chordate pharynx
http://purl.obolibrary.org/obo/UBERON_0001043		esophagus
http://purl.obolibrary.org/obo/UBERON_0001045		midgut
http://purl.obolibrary.org/obo/UBERON_0001046		hindgut
http://purl.obolibrary.org/obo/UBERON_0001048		primordium
http://purl.obolibrary.org/obo/UBERON_0001049		neural tube
http://purl.obolibrary.org/obo/UBERON_0001052		rectum
http://purl.obolibrary.org/obo/UBERON_0001062		anatomical entity
http://purl.obolibrary.org/obo/UBERON_0001063		flocculus
http://purl.obolibrary.org/obo/UBERON_0001064		ventral pancreatic duct
http://purl.obolibrary.org/obo/UBERON_0001068		skin of back
http://purl.obolibrary.org/obo/UBERON_0001070		external carotid artery
http://purl.obolibrary.org/obo/UBERON_0001071		superficial cervical artery
http://purl.obolibrary.org/obo/UBERON_0001072		posterior vena cava
http://purl.obolibrary.org/obo/UBERON_0001073		ileocecal junction
http://purl.obolibrary.org/obo/UBERON_0001074		pericardial cavity
http://purl.obolibrary.org/obo/UBERON_0001081		endocardium of ventricle
http://purl.obolibrary.org/obo/UBERON_0001082		epicardium of ventricle
http://purl.obolibrary.org/obo/UBERON_0001083		myocardium of ventricle
http://purl.obolibrary.org/obo/UBERON_0001084		skin of head
http://purl.obolibrary.org/obo/UBERON_0001085		skin of trunk
http://purl.obolibrary.org/obo/UBERON_0001087		pleural fluid
http://purl.obolibrary.org/obo/UBERON_0001090		synovial fluid
http://purl.obolibrary.org/obo/UBERON_0001092		vertebral bone 1
http://purl.obolibrary.org/obo/UBERON_0001093		vertebral bone 2
http://purl.obolibrary.org/obo/UBERON_0001095		caudal vertebra
http://purl.obolibrary.org/obo/UBERON_0001096		wall of esophagus
http://purl.obolibrary.org/obo/UBERON_0001103		diaphragm
http://purl.obolibrary.org/obo/UBERON_0001113		lobe of liver
http://purl.obolibrary.org/obo/UBERON_0001114		right lobe of liver
http://purl.obolibrary.org/obo/UBERON_0001115		left lobe of liver
http://purl.obolibrary.org/obo/UBERON_0001130		vertebral column
http://purl.obolibrary.org/obo/UBERON_0001133		cardiac muscle tissue
http://purl.obolibrary.org/obo/UBERON_0001134		skeletal muscle tissue
http://purl.obolibrary.org/obo/UBERON_0001135		smooth muscle tissue
http://purl.obolibrary.org/obo/UBERON_0001136		mesothelium
http://purl.obolibrary.org/obo/UBERON_0001137		dorsum
http://purl.obolibrary.org/obo/UBERON_0001138		superior mesenteric vein
http://purl.obolibrary.org/obo/UBERON_0001143		hepatic vein
http://purl.obolibrary.org/obo/UBERON_0001145		ovarian vein
http://purl.obolibrary.org/obo/UBERON_0001152		cystic duct
http://purl.obolibrary.org/obo/UBERON_0001155		colon
http://purl.obolibrary.org/obo/UBERON_0001159		sigmoid colon
http://purl.obolibrary.org/obo/UBERON_0001161		body of stomach
http://purl.obolibrary.org/obo/UBERON_0001165		pyloric antrum
http://purl.obolibrary.org/obo/UBERON_0001166		pylorus
http://purl.obolibrary.org/obo/UBERON_0001167		wall of stomach
http://purl.obolibrary.org/obo/UBERON_0001168		wall of small intestine
http://purl.obolibrary.org/obo/UBERON_0001169		wall of large intestine
http://purl.obolibrary.org/obo/UBERON_0001170		mesentery of small intestine
http://purl.obolibrary.org/obo/UBERON_0001171		portal lobule
http://purl.obolibrary.org/obo/UBERON_0001172		hepatic acinus
http://purl.obolibrary.org/obo/UBERON_0001173		biliary tree
http://purl.obolibrary.org/obo/UBERON_0001174		common bile duct
http://purl.obolibrary.org/obo/UBERON_0001175		common hepatic duct
http://purl.obolibrary.org/obo/UBERON_0001176		right hepatic duct
http://purl.obolibrary.org/obo/UBERON_0001177		left hepatic duct
http://purl.obolibrary.org/obo/UBERON_0001178		visceral peritoneum
http://purl.obolibrary.org/obo/UBERON_0001179		peritoneal cavity
http://purl.obolibrary.org/obo/UBERON_0001190		ovarian artery
http://purl.obolibrary.org/obo/UBERON_0001193		hepatic artery
http://purl.obolibrary.org/obo/UBERON_0001194		splenic artery
http://purl.obolibrary.org/obo/UBERON_0001199		mucosa of stomach
http://purl.obolibrary.org/obo/UBERON_0001200		submucosa of stomach
http://purl.obolibrary.org/obo/UBERON_0001201		serosa of stomach
http://purl.obolibrary.org/obo/UBERON_0001202		pyloric sphincter
http://purl.obolibrary.org/obo/UBERON_0001204		mucosa of small intestine
http://purl.obolibrary.org/obo/UBERON_0001205		submucosa of small intestine
http://purl.obolibrary.org/obo/UBERON_0001206		serosa of small intestine
http://purl.obolibrary.org/obo/UBERON_0001207		mucosa of large intestine
http://purl.obolibrary.org/obo/UBERON_0001208		submucosa of large intestine
http://purl.obolibrary.org/obo/UBERON_0001209		serosa of large intestine
http://purl.obolibrary.org/obo/UBERON_0001212		duodenal gland
http://purl.obolibrary.org/obo/UBERON_0001213		intestinal villus
http://purl.obolibrary.org/obo/UBERON_0001215		inferior mesenteric vein
http://purl.obolibrary.org/obo/UBERON_0001238		lamina propria of small intestine
http://purl.obolibrary.org/obo/UBERON_0001242		intestinal mucosa
http://purl.obolibrary.org/obo/UBERON_0001243		serosa of intestine
http://purl.obolibrary.org/obo/UBERON_0001245		anus
http://purl.obolibrary.org/obo/UBERON_0001246		interlobular bile duct
http://purl.obolibrary.org/obo/UBERON_0001262		wall of intestine
http://purl.obolibrary.org/obo/UBERON_0001263		pancreatic acinus
http://purl.obolibrary.org/obo/UBERON_0001264		pancreas
http://purl.obolibrary.org/obo/UBERON_0001265		trabecula of spleen
http://purl.obolibrary.org/obo/UBERON_0001268		peritoneal fluid
http://purl.obolibrary.org/obo/UBERON_0001276		epithelium of stomach
http://purl.obolibrary.org/obo/UBERON_0001277		intestinal epithelium
http://purl.obolibrary.org/obo/UBERON_0001278		epithelium of large intestine
http://purl.obolibrary.org/obo/UBERON_0001279		portal triad
http://purl.obolibrary.org/obo/UBERON_0001280		liver parenchyma
http://purl.obolibrary.org/obo/UBERON_0001282		intralobular bile duct
http://purl.obolibrary.org/obo/UBERON_0001353		anal region
http://purl.obolibrary.org/obo/UBERON_0001359		cerebrospinal fluid
http://purl.obolibrary.org/obo/UBERON_0001366		parietal peritoneum
http://purl.obolibrary.org/obo/UBERON_0001384		primary motor cortex
http://purl.obolibrary.org/obo/UBERON_0001393		auditory cortex
http://purl.obolibrary.org/obo/UBERON_0001416		skin of abdomen
http://purl.obolibrary.org/obo/UBERON_0001417		skin of neck
http://purl.obolibrary.org/obo/UBERON_0001418		skin of thorax
http://purl.obolibrary.org/obo/UBERON_0001421		pectoral girdle region
http://purl.obolibrary.org/obo/UBERON_0001434		skeletal system
http://purl.obolibrary.org/obo/UBERON_0001444		subdivision of head
http://purl.obolibrary.org/obo/UBERON_0001456		face
http://purl.obolibrary.org/obo/UBERON_0001458		skin of lip
http://purl.obolibrary.org/obo/UBERON_0001474		bone element
http://purl.obolibrary.org/obo/UBERON_0001484		articular capsule
http://purl.obolibrary.org/obo/UBERON_0001496		ascending aorta
http://purl.obolibrary.org/obo/UBERON_0001508		arch of aorta
http://purl.obolibrary.org/obo/UBERON_0001514		descending aorta
http://purl.obolibrary.org/obo/UBERON_0001515		thoracic aorta
http://purl.obolibrary.org/obo/UBERON_0001516		abdominal aorta
http://purl.obolibrary.org/obo/UBERON_0001529		brachiocephalic artery
http://purl.obolibrary.org/obo/UBERON_0001530		common carotid artery plus branches
http://purl.obolibrary.org/obo/UBERON_0001531		right common carotid artery plus branches
http://purl.obolibrary.org/obo/UBERON_0001532		internal carotid artery
http://purl.obolibrary.org/obo/UBERON_0001533		subclavian artery
http://purl.obolibrary.org/obo/UBERON_0001534		right subclavian artery
http://purl.obolibrary.org/obo/UBERON_0001536		left common carotid artery plus branches
http://purl.obolibrary.org/obo/UBERON_0001555		digestive tract
http://purl.obolibrary.org/obo/UBERON_0001558		lower respiratory tract
http://purl.obolibrary.org/obo/UBERON_0001568		muscle of larynx
http://purl.obolibrary.org/obo/UBERON_0001571		genioglossus muscle
http://purl.obolibrary.org/obo/UBERON_0001572		hyoglossus muscle
http://purl.obolibrary.org/obo/UBERON_0001575		extrinsic muscle of tongue
http://purl.obolibrary.org/obo/UBERON_0001576		intrinsic muscle of tongue
http://purl.obolibrary.org/obo/UBERON_0001577		facial muscle
http://purl.obolibrary.org/obo/UBERON_0001584		left subclavian artery
http://purl.obolibrary.org/obo/UBERON_0001585		anterior vena cava
http://purl.obolibrary.org/obo/UBERON_0001586		internal jugular vein
http://purl.obolibrary.org/obo/UBERON_0001593		venous plexus
http://purl.obolibrary.org/obo/UBERON_0001601		extra-ocular muscle
http://purl.obolibrary.org/obo/UBERON_0001603		lateral rectus extra-ocular muscle
http://purl.obolibrary.org/obo/UBERON_0001605		ciliary muscle
http://purl.obolibrary.org/obo/UBERON_0001606		muscle of iris
http://purl.obolibrary.org/obo/UBERON_0001607		sphincter pupillae
http://purl.obolibrary.org/obo/UBERON_0001608		dilatator pupillae
http://purl.obolibrary.org/obo/UBERON_0001610		lingual artery
http://purl.obolibrary.org/obo/UBERON_0001612		facial artery
http://purl.obolibrary.org/obo/UBERON_0001619		ophthalmic artery
http://purl.obolibrary.org/obo/UBERON_0001628		posterior communicating artery
http://purl.obolibrary.org/obo/UBERON_0001630		muscle organ
http://purl.obolibrary.org/obo/UBERON_0001637		artery
http://purl.obolibrary.org/obo/UBERON_0001638		vein
http://purl.obolibrary.org/obo/UBERON_0001639		hepatic portal vein
http://purl.obolibrary.org/obo/UBERON_0001640		celiac artery
http://purl.obolibrary.org/obo/UBERON_0001643		oculomotor nerve
http://purl.obolibrary.org/obo/UBERON_0001644		trochlear nerve
http://purl.obolibrary.org/obo/UBERON_0001645		trigeminal nerve
http://purl.obolibrary.org/obo/UBERON_0001646		abducens nerve
http://purl.obolibrary.org/obo/UBERON_0001647		facial nerve
http://purl.obolibrary.org/obo/UBERON_0001648		vestibulocochlear nerve
http://purl.obolibrary.org/obo/UBERON_0001649		glossopharyngeal nerve
http://purl.obolibrary.org/obo/UBERON_0001650		hypoglossal nerve
http://purl.obolibrary.org/obo/UBERON_0001651		right pulmonary artery
http://purl.obolibrary.org/obo/UBERON_0001652		left pulmonary artery
http://purl.obolibrary.org/obo/UBERON_0001653		facial vein
http://purl.obolibrary.org/obo/UBERON_0001663		cerebral vein
http://purl.obolibrary.org/obo/UBERON_0001668		cerebellar vein
http://purl.obolibrary.org/obo/UBERON_0001675		trigeminal ganglion
http://purl.obolibrary.org/obo/UBERON_0001676		occipital bone
http://purl.obolibrary.org/obo/UBERON_0001677		sphenoid bone
http://purl.obolibrary.org/obo/UBERON_0001678		temporal bone
http://purl.obolibrary.org/obo/UBERON_0001679		ethmoid bone
http://purl.obolibrary.org/obo/UBERON_0001685		hyoid bone
http://purl.obolibrary.org/obo/UBERON_0001690		ear
http://purl.obolibrary.org/obo/UBERON_0001694		petrous part of temporal bone
http://purl.obolibrary.org/obo/UBERON_0001697		orbit of skull
http://purl.obolibrary.org/obo/UBERON_0001699		sensory root of facial nerve
http://purl.obolibrary.org/obo/UBERON_0001700		geniculate ganglion
http://purl.obolibrary.org/obo/UBERON_0001701		glossopharyngeal ganglion
http://purl.obolibrary.org/obo/UBERON_0001703		neurocranium
http://purl.obolibrary.org/obo/UBERON_0001708		jaw skeleton
http://purl.obolibrary.org/obo/UBERON_0001709		upper jaw region
http://purl.obolibrary.org/obo/UBERON_0001710		lower jaw region
http://purl.obolibrary.org/obo/UBERON_0001714		cranial ganglion
http://purl.obolibrary.org/obo/UBERON_0001715		oculomotor nuclear complex
